"Reviewed_by_Group_Name","Date","searchtext","Parcel_ID","address","address_ver","address_rev","Property_Type","Other_Please_elaborate","General_Property_Information","X_of_Stories","X_1_Minor_Defects_check_all_th.MIN_NP","X_1_Minor_Defects_check_all_th.MIN_RFSWY","X_1_Minor_Defects_check_all_th.MIN_RFTILE","X_1_Minor_Defects_check_all_th.MIN_FOUND","X_1_Minor_Defects_check_all_th.MIN_WINDDO","X_1_Minor_Defects_check_all_th.MIN_WINDPAN","X_1_Minor_Defects_check_all_th.MIN_UNFINW","X_1_Minor_Defects_check_all_th.MIN_MISSDA","X_1_Minor_Defects_check_all_th.MIN_INSUL","X_1_Minor_Defects_check_all_th.MIN_ROT","X_1_Minor_Defects_check_all_th.MIN_RAILS","X_1_Minor_Defects_check_all_th.MIN_PORCH","X_1_Minor_Defects_check_all_th.MIN_PORJUNK","X_1_Minor_Defects_check_all_th.MIN_CHIMN","X_1_Minor_Defects_check_all_th.MIN_PAINT","X_1_Minor_Defects_check_all_th.MIN_GUTTER","X_2_Major_Defects_check_all_th.MAJ_NP","X_2_Major_Defects_check_all_th.MAJ_RFSWY","X_2_Major_Defects_check_all_th.MAJ_RFTILE","X_2_Major_Defects_check_all_th.MAJ_FOUND","X_2_Major_Defects_check_all_th.MAJ_WINDDO","X_2_Major_Defects_check_all_th.MAJ_SIDING","X_2_Major_Defects_check_all_th.MAJ_ROT","X_2_Major_Defects_check_all_th.MAJ_PORCH","X_2_Major_Defects_check_all_th.MAJ_CHIMN","X_3_Yard.YARD_SATIS","X_3_Yard.YARD_MOW","X_3_Yard.YARD_OVRGR","X_3_Yard.YARD_VHINOP","X_3_Yard.YARD_VHPARK","X_3_Yard.YARD_GRCOV","X_3_Yard.YARD_MAJCL","X_4_General_Condition_Aesthetic","X_5_Comments","Attach_a_picture_of_the_proper_1","Attach_a_picture_of_the_proper_2","Attach_a_picture_of_the_proper_3","Attach_a_picture_of_the_proper_4","start","end","meta.instanceID","X_uuid","X_submission_time","X_tags","X_notes","X_version","X_duration","X_submitted_by","ParcelID"
"YAB",2016-12-22,"120079","M0120079","328 N BROAD STREET","Yes",NA,"APARTM",NA,"OCCUP","two","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324662?filename=communitymapuga/attachments/1482421454864.jpg","http://classic.ona.io/api/v1/files/3324661?filename=communitymapuga/attachments/1482421488020.jpg",NA,NA,2016-12-22 10:19:57,2016-12-22 10:44:52,"uuid:1f6c600a-e9ff-4d5c-a6d6-f3d9aec67fb4","1f6c600a-e9ff-4d5c-a6d6-f3d9aec67fb4","2016-12-22T18:02:52",NA,NA,201606011515,1495,"communitymapuga","M0120079"
"YAB",2016-12-22,"50025","M0050025","536 N MIDLAND AVE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","True","False","True","False","True","False","True","False","True","False","True","True","False","False","False","False","False","True","True","True","True","False","False","False","False","False","False","True","True","Poor",NA,"http://classic.ona.io/api/v1/files/3324664?filename=communitymapuga/attachments/1482422113493.jpg","http://classic.ona.io/api/v1/files/3324663?filename=communitymapuga/attachments/1482422131982.jpg",NA,NA,2016-12-22 10:44:56,2016-12-22 10:55:36,"uuid:6a57feab-a4b7-4830-9ec4-936c71ee7cce","6a57feab-a4b7-4830-9ec4-936c71ee7cce","2016-12-22T18:02:57",NA,NA,201606011515,640,"communitymapuga","M0050025"
"Yab",2016-12-22,"120118","M0120118","331 BOLD SPRINGS AVENUE","Yes",NA,"VACANT",NA,"VACANT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False","False","True","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324665?filename=communitymapuga/attachments/1482425757529.jpg","http://classic.ona.io/api/v1/files/3324667?filename=communitymapuga/attachments/1482425763226.jpg","http://classic.ona.io/api/v1/files/3324666?filename=communitymapuga/attachments/1482425768760.jpg",NA,2016-12-22 11:54:18,2016-12-22 11:57:52,"uuid:056250c8-8dc6-4e8a-8b1f-e9a5bd02a71f","056250c8-8dc6-4e8a-8b1f-e9a5bd02a71f","2016-12-22T18:02:58",NA,NA,201606011515,214,"communitymapuga","M0120118"
"YAB",2016-12-22,"50025","M0050025","536 N MIDLAND AVE","No","104 Morrow","DUPLEX",NA,"OCCUP","one","False","False","True","False","False","True","True","True","False","True","False","True","False","False","True","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","True","True","Poor",NA,"http://classic.ona.io/api/v1/files/3324668?filename=communitymapuga/attachments/1482422351142.jpg",NA,NA,NA,2016-12-22 10:55:41,2016-12-22 10:59:16,"uuid:86d2646d-ab21-45e6-a322-5548188e525e","86d2646d-ab21-45e6-a322-5548188e525e","2016-12-22T18:02:58",NA,NA,201606011515,215,"communitymapuga","M0050025"
"YAB",2016-12-22,"50030","M0050030","600 N MIDLAND AVE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","True","False","True","False","False","False","True","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324669?filename=communitymapuga/attachments/1482422639894.jpg",NA,NA,NA,2016-12-22 10:59:20,2016-12-22 11:04:04,"uuid:36993a9f-2831-4271-9791-c980d3a4974f","36993a9f-2831-4271-9791-c980d3a4974f","2016-12-22T18:03:01",NA,NA,201606011515,284,"communitymapuga","M0050030"
"YAB",2016-12-22,"50032","M0050032","115 DEAN STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324670?filename=communitymapuga/attachments/1482422855502.jpg",NA,NA,NA,2016-12-22 11:04:07,2016-12-22 11:07:40,"uuid:f51169e2-a2f9-4ebc-ac79-f5d5f6f58607","f51169e2-a2f9-4ebc-ac79-f5d5f6f58607","2016-12-22T18:03:05",NA,NA,201606011515,213,"communitymapuga","M0050032"
"Yab",2016-12-22,"120121","M0120121","317 BOLD SPRINGS AVENUE","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","True","True","False","True","False","False","True","False","False","True","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324673?filename=communitymapuga/attachments/1482426029688.jpg","http://classic.ona.io/api/v1/files/3324671?filename=communitymapuga/attachments/1482426035364.jpg","http://classic.ona.io/api/v1/files/3324672?filename=communitymapuga/attachments/1482426040485.jpg","http://classic.ona.io/api/v1/files/3324674?filename=communitymapuga/attachments/1482426046678.jpg",2016-12-22 11:57:57,2016-12-22 12:00:52,"uuid:cba945a0-74dd-40bc-bcfb-006fa4b76d44","cba945a0-74dd-40bc-bcfb-006fa4b76d44","2016-12-22T18:03:05",NA,NA,201606011515,175,"communitymapuga","M0120121"
"YAB",2016-12-22,"50034","M0050034C00","121 MORROW STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","True","True","False","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","Poor",NA,"http://classic.ona.io/api/v1/files/3324675?filename=communitymapuga/attachments/1482423114899.jpg","http://classic.ona.io/api/v1/files/3324677?filename=communitymapuga/attachments/1482423143061.jpg","http://classic.ona.io/api/v1/files/3324676?filename=communitymapuga/attachments/1482423172373.jpg",NA,2016-12-22 11:07:43,2016-12-22 11:12:56,"uuid:381ac155-c5d4-4b16-a57d-dc9777177b6c","381ac155-c5d4-4b16-a57d-dc9777177b6c","2016-12-22T18:03:09",NA,NA,201606011515,313,"communitymapuga","M0050034C00"
"YAB",2016-12-22,"110234","M0110234","526 BOOTH DRIVE","No","526  Booth Drive","SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True","False","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324678?filename=communitymapuga/attachments/1482423489706.jpg",NA,NA,NA,2016-12-22 11:13:03,2016-12-22 11:18:14,"uuid:553d3a77-a693-42d1-a440-6bd4076e4c47","553d3a77-a693-42d1-a440-6bd4076e4c47","2016-12-22T18:03:12",NA,NA,201606011515,311,"communitymapuga","M0110234"
"YAB",2016-12-22,"110234","M0110234","526 BOOTH DRIVE","No","522 Booth Drive","DUPLEX",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324679?filename=communitymapuga/attachments/1482423673881.jpg","http://classic.ona.io/api/v1/files/3324680?filename=communitymapuga/attachments/1482423681915.jpg",NA,NA,2016-12-22 11:18:50,2016-12-22 11:21:27,"uuid:ecd17cd2-5383-4355-ba44-dcea8924ad7e","ecd17cd2-5383-4355-ba44-dcea8924ad7e","2016-12-22T18:03:15",NA,NA,201606011515,157,"communitymapuga","M0110234"
"YAB",2016-12-22,"120005","M0120005","105 SORRELLS STREET","Yes",NA,"SF_GAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324681?filename=communitymapuga/attachments/1482423933235.jpg",NA,NA,NA,2016-12-22 11:23:25,2016-12-22 11:25:40,"uuid:74c10db1-b0c6-495d-949c-cffcd7124547","74c10db1-b0c6-495d-949c-cffcd7124547","2016-12-22T18:03:17",NA,NA,201606011515,135,"communitymapuga","M0120005"
"Sadie",2016-12-22,"120019","M0120019","441 N BROAD STREET","Yes",NA,"SF_NOGAR",NA,"VACANT1","one","False","False","False","False","False","True","True","True","False","True","False","False","False","False","True","False","False","False","False","False","True","True","True","True","False","False","False","True","False","False","False","False","Poor",NA,"http://classic.ona.io/api/v1/files/3324682?filename=communitymapuga/attachments/1482424024569.jpg",NA,NA,NA,2016-12-22 11:25:44,2016-12-22 11:27:10,"uuid:bdd7500f-e4e1-4387-8989-0ecb7b59e28c","bdd7500f-e4e1-4387-8989-0ecb7b59e28c","2016-12-22T18:03:20",NA,NA,201606011515,86,"communitymapuga","M0120019"
"Yab",2016-12-22,"110230","M0110230","0 COOK STREET","No","139 Sorrel Street","SF_NOGAR",NA,"OCCUP","one","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324683?filename=communitymapuga/attachments/1482424482495.jpg",NA,NA,NA,2016-12-22 11:27:15,2016-12-22 11:35:50,"uuid:fd690f64-1f53-4960-8361-874556b84e17","fd690f64-1f53-4960-8361-874556b84e17","2016-12-22T18:03:21",NA,NA,201606011515,515,"communitymapuga","M0110230"
"YAB",2016-12-22,"110230","M0110230","0 COOK STREET","No","141 Sorrel Street","DUPLEX",NA,"OCCUP","one","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","True","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324684?filename=communitymapuga/attachments/1482424758477.jpg",NA,NA,NA,2016-12-22 11:35:53,2016-12-22 11:39:22,"uuid:ca10b567-0d6e-49e9-88a9-a29de99cc144","ca10b567-0d6e-49e9-88a9-a29de99cc144","2016-12-22T18:03:23",NA,NA,201606011515,209,"communitymapuga","M0110230"
"YAB",2016-12-22,"110229","M0110229","138 SORRELLS STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324685?filename=communitymapuga/attachments/1482424955807.jpg",NA,NA,NA,2016-12-22 11:39:25,2016-12-22 11:42:40,"uuid:2fd72678-b575-41ae-a510-38c76626d414","2fd72678-b575-41ae-a510-38c76626d414","2016-12-22T18:03:24",NA,NA,201606011515,195,"communitymapuga","M0110229"
"YAB",2016-12-22,"110228","M0110228","140 SORRELLS STREET","Yes",NA,"DUPLEX",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324686?filename=communitymapuga/attachments/1482425086906.jpg",NA,NA,NA,2016-12-22 11:43:33,2016-12-22 11:44:51,"uuid:6697a92b-4282-41dc-8a6c-a93f04aa9436","6697a92b-4282-41dc-8a6c-a93f04aa9436","2016-12-22T18:03:26",NA,NA,201606011515,78,"communitymapuga","M0110228"
"Yab",2016-12-22,"110224","M0110224","206 SORRELLS STREET","Yes",NA,"DUPLEX",NA,"VACANT1","one","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Poor",NA,"http://classic.ona.io/api/v1/files/3324687?filename=communitymapuga/attachments/1482425790141.jpg",NA,NA,NA,2016-12-22 11:53:58,2016-12-22 11:56:34,"uuid:bba9a3aa-9317-4712-a3e0-513d388699c0","bba9a3aa-9317-4712-a3e0-513d388699c0","2016-12-22T18:03:28",NA,NA,201606011515,156,"communitymapuga","M0110224"
"YAB",2016-12-22,"110230","M0110230","0 COOK STREET","No","207 Sorrel Street","DUPLEX",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Poor",NA,"http://classic.ona.io/api/v1/files/3324688?filename=communitymapuga/attachments/1482425944569.jpg",NA,NA,NA,2016-12-22 11:56:40,2016-12-22 11:59:08,"uuid:409eff27-3332-45fe-a6d3-7927a1583105","409eff27-3332-45fe-a6d3-7927a1583105","2016-12-22T18:03:30",NA,NA,201606011515,148,"communitymapuga","M0110230"
"YAB",2016-12-22,"110225","M0110225","204 SORRELLS STREET","Yes",NA,"DUPLEX",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Poor",NA,"http://classic.ona.io/api/v1/files/3324689?filename=communitymapuga/attachments/1482426063600.jpg",NA,NA,NA,2016-12-22 11:59:58,2016-12-22 12:01:07,"uuid:eaf41aeb-3f06-429c-b7a7-9c647570ecc0","eaf41aeb-3f06-429c-b7a7-9c647570ecc0","2016-12-22T18:03:32",NA,NA,201606011515,69,"communitymapuga","M0110225"
"YAB",2016-12-22,"110226","M0110226","202 SORRELLS STREET","Yes",NA,"DUPLEX",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324690?filename=communitymapuga/attachments/1482426195399.jpg",NA,NA,NA,2016-12-22 12:01:14,2016-12-22 12:03:20,"uuid:b5acb0e9-e247-445d-911c-4d654434bc53","b5acb0e9-e247-445d-911c-4d654434bc53","2016-12-22T18:03:33",NA,NA,201606011515,126,"communitymapuga","M0110226"
"YAB",2016-12-22,"110227","M0110227","150 SORRELLS STREET","Yes",NA,"DUPLEX",NA,"OCCUP","one","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324691?filename=communitymapuga/attachments/1482426426622.jpg",NA,NA,NA,2016-12-22 12:04:53,2016-12-22 12:07:11,"uuid:ef0ac687-4f02-43ae-ba86-7de3a01dc5af","ef0ac687-4f02-43ae-ba86-7de3a01dc5af","2016-12-22T18:03:36",NA,NA,201606011515,138,"communitymapuga","M0110227"
"YAB",2016-12-22,"110230","M0110230","0 COOK STREET","No","113 Cook Street","APARTM",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324693?filename=communitymapuga/attachments/1482427079256.jpg","http://classic.ona.io/api/v1/files/3324692?filename=communitymapuga/attachments/1482427089508.jpg",NA,NA,2016-12-22 12:11:50,2016-12-22 12:18:16,"uuid:63bf95ef-d5c7-4b64-a1ae-f5316c9cf5f6","63bf95ef-d5c7-4b64-a1ae-f5316c9cf5f6","2016-12-22T18:03:39",NA,NA,201606011515,386,"communitymapuga","M0110230"
"YAB",2016-12-22,"110230","M0110230","0 COOK STREET","No","107 Cook Street","APARTM",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324694?filename=communitymapuga/attachments/1482427299585.jpg",NA,NA,NA,2016-12-22 12:18:19,2016-12-22 12:21:43,"uuid:032c339f-95b6-4592-8879-5993b5216eb9","032c339f-95b6-4592-8879-5993b5216eb9","2016-12-22T18:03:41",NA,NA,201606011515,204,"communitymapuga","M0110230"
"Yab",2016-12-22,"110230","M0110230","0 COOK STREET","No","103 cook street","APARTM",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","True","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","Poor",NA,"http://classic.ona.io/api/v1/files/3324695?filename=communitymapuga/attachments/1482427381719.jpg",NA,NA,NA,2016-12-22 12:21:46,2016-12-22 12:23:05,"uuid:e38f6d33-3467-4ffe-9e26-01ae52223ba9","e38f6d33-3467-4ffe-9e26-01ae52223ba9","2016-12-22T18:03:43",NA,NA,201606011515,79,"communitymapuga","M0110230"
"YAB",2010-01-01,"120071","M0120071","341 N BROAD STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324696?filename=communitymapuga/attachments/1262378508854.jpg",NA,NA,NA,2010-01-01 15:37:34,2010-01-01 15:42:14,"uuid:16362795-f350-4b4f-93a2-0e475579a095","16362795-f350-4b4f-93a2-0e475579a095","2016-12-22T18:04:15",NA,NA,201606011515,280,"communitymapuga","M0120071"
"YAB",2010-01-01,"0120165","M0120165","217 E MARABLE STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324697?filename=communitymapuga/attachments/1262378977133.jpg",NA,NA,NA,2010-01-01 15:46:53,2010-01-01 15:49:41,"uuid:3ae83717-fdbe-4b88-9034-c146c7d6363b","3ae83717-fdbe-4b88-9034-c146c7d6363b","2016-12-22T18:04:18",NA,NA,201606011515,168,"communitymapuga","M0120165"
"YAB",2010-01-01,"0120166","M0120166","223 E MARABLE STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","one","False","False","False","True","False","False","True","False","False","True","True","False","False","True","False","False","False","False","False","False","False","False","False","True","False","True","False","False","False","False","False","False","Good",NA,"http://classic.ona.io/api/v1/files/3324698?filename=communitymapuga/attachments/1262379177249.jpg",NA,NA,NA,2010-01-01 15:49:45,2010-01-01 15:53:03,"uuid:a3bb8a07-110b-417e-98c4-38c0f7050883","a3bb8a07-110b-417e-98c4-38c0f7050883","2016-12-22T18:04:20",NA,NA,201606011515,198,"communitymapuga","M0120166"
"YAB",2010-01-01,"0120167","M0120167","227 E MARABLE STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","two","False","False","False","False","False","True","True","False","False","True","True","False","False","False","True","False","True","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","Fair",NA,"http://classic.ona.io/api/v1/files/3324699?filename=communitymapuga/attachments/1262379409755.jpg",NA,NA,NA,2010-01-01 15:53:06,2010-01-01 15:56:57,"uuid:0f095791-9dd6-4fe9-9c50-d82672655f05","0f095791-9dd6-4fe9-9c50-d82672655f05","2016-12-22T18:04:22",NA,NA,201606011515,231,"communitymapuga","M0120167"
"YAB",2010-01-01,"0120088","M0120088","232 E MARABLE STREET","Yes",NA,"SF_NOGAR",NA,"OCCUP","two","False","False","False","True","False","True","True","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","True","False","False","True","False","False","False","False","False","False","Fair","Debris buildup on roof ","http://classic.ona.io/api/v1/files/3324700?filename=communitymapuga/attachments/1262380026587.jpg",NA,NA,NA,2010-01-01 15:57:02,2010-01-01 16:07:12,"uuid:74ec0642-6b08-4d05-85f7-c8039542d52d","74ec0642-6b08-4d05-85f7-c8039542d52d","2016-12-22T18:04:23",NA,NA,201606011515,610,"communitymapuga","M0120088"
